interval_start_utc,interval_end_utc,location,lmp_dam
2012-05-11 04:00:00+00:00,2012-05-11 05:00:00+00:00,HB_NORTH,14.23
2012-05-11 05:00:00+00:00,2012-05-11 06:00:00+00:00,HB_NORTH,15.62
2012-05-11 06:00:00+00:00,2012-05-11 07:00:00+00:00,HB_NORTH,16.72
2012-05-11 07:00:00+00:00,2012-05-11 08:00:00+00:00,HB_NORTH,17.58
2012-05-11 08:00:00+00:00,2012-05-11 09:00:00+00:00,HB_NORTH,17.88
2012-05-11 09:00:00+00:00,2012-05-11 10:00:00+00:00,HB_NORTH,18.57
2012-05-11 10:00:00+00:00,2012-05-11 11:00:00+00:00,HB_NORTH,19.46
2012-05-11 11:00:00+00:00,2012-05-11 12:00:00+00:00,HB_NORTH,19.64
2012-05-11 12:00:00+00:00,2012-05-11 13:00:00+00:00,HB_NORTH,21.05
2012-05-11 13:00:00+00:00,2012-05-11 14:00:00+00:00,HB_NORTH,22.78
2012-05-11 14:00:00+00:00,2012-05-11 15:00:00+00:00,HB_NORTH,24.7
2012-05-11 15:00:00+00:00,2012-05-11 16:00:00+00:00,HB_NORTH,29.88
2012-05-11 16:00:00+00:00,2012-05-11 17:00:00+00:00,HB_NORTH,32.55
2012-05-11 17:00:00+00:00,2012-05-11 18:00:00+00:00,HB_NORTH,25.16
2012-05-11 18:00:00+00:00,2012-05-11 19:00:00+00:00,HB_NORTH,22.08
2012-05-11 19:00:00+00:00,2012-05-11 20:00:00+00:00,HB_NORTH,20.58
2012-05-11 20:00:00+00:00,2012-05-11 21:00:00+00:00,HB_NORTH,21.56
2012-05-11 21:00:00+00:00,2012-05-11 22:00:00+00:00,HB_NORTH,19.78
2012-05-11 22:00:00+00:00,2012-05-11 23:00:00+00:00,HB_NORTH,18.56
2012-05-11 23:00:00+00:00,2012-05-12 00:00:00+00:00,HB_NORTH,17.94
2012-05-12 00:00:00+00:00,2012-05-12 01:00:00+00:00,HB_NORTH,17.13
2012-05-12 01:00:00+00:00,2012-05-12 02:00:00+00:00,HB_NORTH,15.37
2012-05-12 02:00:00+00:00,2012-05-12 03:00:00+00:00,HB_NORTH,15.21
2012-05-12 03:00:00+00:00,2012-05-12 04:00:00+00:00,HB_NORTH,14.98
2012-05-12 04:00:00+00:00,2012-05-12 05:00:00+00:00,HB_NORTH,14.91
2012-05-12 05:00:00+00:00,2012-05-12 06:00:00+00:00,HB_NORTH,15.37
